1875	1	1	
1876	0	0	
1877	0	0	
1878	1	1	
1879	1	1	
1880	1	1	
1881	0	0	
1882	1	1	
1883	0	0	
1884	0	0	
1885	0	0	
1886	0	1	
1887	1	1	
1888	1	1	
1889	1	0	
1890	0	0	
1891	1	0	
1892	0	0	
1893	1	1	
1894	0	0	
1895	1	1	
1896	1	1	
1897	0	0	
1898	0	0	
1899	0	0	
1900	0	0	
1901	0	0	
1902	0	0	
1903	0	0	
1904	0	0	
1905	1	1	
1906	1	1	
1907	1	1	
1908	1	1	
1909	1	1	
1910	1	1	
1911	1	1	
1912	1	1	
1913	1	1	
1914	0	0	
1915	1	1	
1916	0	0	
1917	1	1	
1918	0	1	
1919	0	0	
1920	0	0	
1921	1	0	
1922	0	1	
1923	1	0	
1924	0	0	
1925	1	1	
1926	0	0	
1927	0	0	
1928	0	0	
1929	0	0	
1930	1	1	
1931	0	0	
1932	0	0	
1933	1	1	
1934	1	1	
1935	0	0	
1936	0	1	
1937	1	1	
1938	0	0	
1939	0	1	
1940	1	1	
1941	0	0	
1942	0	0	
1943	0	1	
1944	1	1	
1945	0	0	
1946	1	1	
1947	0	0	
1948	1	1	
1949	1	1	
1950	0	1	
1951	0	0	
1952	1	1	
1953	1	0	
1954	1	1	
1955	1	1	
1956	0	0	
1957	1	1	
1958	1	0	
1959	0	0	
1960	0	0	
1961	1	1	
1962	1	1	
1963	0	0	
1964	1	1	
1965	0	0	
1966	0	0	
1967	0	0	
1968	1	1	
1969	1	1	
1970	1	1	
1971	1	1	
1972	0	0	
1973	0	1	
1974	1	1	
1975	1	1	
1976	0	0	
1977	0	0	
1978	0	0	
1979	1	0	
1980	1	1	
1981	0	0	
1982	1	1	
1983	1	1	
1984	0	0	
1985	0	0	
1986	0	0	
1987	0	0	
1988	0	0	
1989	1	1	
1990	1	0	
1991	0	0	
1992	0	0	
1993	1	1	
1994	0	0	
1995	1	1	
1996	1	1	
1997	1	1	
1998	0	0	
1999	1	1	
